,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
2133,NISSAN,FB15,1999,1500.0,Automatic,Petrol,286000.0,Kurunegala,2025-02-02,No Leasing,USED,Available,Available,Available,Available,35.25
2134,NISSAN,FB15,2003,1500.0,Automatic,Petrol,242000.0,Polonnaruwa,2025-02-01,No Leasing,USED,Available,Available,Available,Not_Available,43.34444444444444
2135,NISSAN,FB15,2003,1500.0,Automatic,Petrol,242000.0,Mirigama,2025-02-01,No Leasing,USED,Available,Available,Available,Available,43.75
2136,NISSAN,FB15,2000,1500.0,Automatic,Petrol,275000.0,Horana,2025-02-01,No Leasing,USED,Available,Available,Available,Available,37.5
2137,NISSAN,FB15,2001,1500.0,Automatic,Petrol,264000.0,Malabe,2025-01-31,No Leasing,USED,Available,Available,Available,Available,41.95
2138,NISSAN,FB15,2001,1500.0,Automatic,Petrol,264000.0,Hanwella,2025-01-31,No Leasing,USED,Available,Available,Not_Available,Available,40.0
2139,NISSAN,FB15,2001,1300.0,Automatic,Petrol,264000.0,Kandy,2025-01-31,No Leasing,USED,Available,Available,Available,Available,35.25
2140,NISSAN,FB15,2003,1500.0,Automatic,Petrol,242000.0,Gampaha,2025-01-31,No Leasing,USED,Available,Available,Available,Available,45.0
2141,NISSAN,FB15,2002,1500.0,Automatic,Petrol,253000.0,Kurunegala,2025-01-31,No Leasing,USED,Available,Available,Available,Available,41.5
2142,NISSAN,FB15,2007,1500.0,Automatic,Petrol,198000.0,Galle,2025-01-30,No Leasing,USED,Available,Available,Available,Available,48.9
2143,NISSAN,FB15,2001,1500.0,Automatic,Petrol,264000.0,Divulapitiya,2025-01-30,No Leasing,USED,Available,Available,Available,Available,38.5
2144,NISSAN,FB15,1999,1500.0,Automatic,Petrol,286000.0,Kurunegala,2025-01-30,No Leasing,USED,Available,Available,Available,Available,38.75
2145,NISSAN,FB15,1999,1500.0,Automatic,Petrol,286000.0,Kurunegala,2025-01-28,No Leasing,USED,Available,Available,Available,Available,34.75
2146,NISSAN,FB15,2001,1500.0,Automatic,Petrol,264000.0,Bandarawela,2025-01-18,No Leasing,USED,Available,Available,Available,Available,38.0
2147,NISSAN,FB15,2002,1500.0,Automatic,Petrol,253000.0,Mawanella,2025-01-17,No Leasing,USED,Available,Available,Available,Available,42.9
2148,NISSAN,FB15,2000,1500.0,Automatic,Petrol,275000.0,Negombo,2025-01-17,No Leasing,USED,Available,Available,Not_Available,Available,35.04761904761905
2149,NISSAN,FB15,2003,1500.0,Automatic,Petrol,242000.0,Matara,2025-01-16,No Leasing,USED,Available,Available,Available,Available,38.25
2150,NISSAN,FB15,1998,1500.0,Automatic,Petrol,297000.0,Matugama,2025-01-16,No Leasing,USED,Available,Available,Available,Available,35.0
2151,NISSAN,FB15,2001,1500.0,Automatic,Petrol,264000.0,Bandarawela,2025-01-16,No Leasing,USED,Available,Available,Available,Available,43.5
2152,NISSAN,FB15,1998,1500.0,Automatic,Petrol,297000.0,Matale,2025-01-16,No Leasing,USED,Available,Available,Available,Available,35.0
2153,NISSAN,FB15,2000,1500.0,Manual,Petrol,275000.0,Tangalle,2025-01-16,No Leasing,USED,Available,Available,Available,Available,31.95
2154,NISSAN,FB15,2003,1300.0,Manual,Petrol,242000.0,Kelaniya,2025-01-15,No Leasing,USED,Available,Available,Available,Available,39.5
2155,NISSAN,FB15,2003,1500.0,Automatic,Petrol,242000.0,Polonnaruwa,2025-01-13,No Leasing,USED,Available,Available,Available,Not_Available,43.34444444444444
2156,NISSAN,FB15,1999,1500.0,Manual,Petrol,286000.0,Kegalle,2025-01-12,No Leasing,USED,Available,Available,Available,Available,32.5
2157,NISSAN,FB15,2002,1500.0,Automatic,Petrol,253000.0,Gampaha,2025-01-12,No Leasing,USED,Available,Available,Available,Available,45.25
2158,NISSAN,FB15,1999,1500.0,Manual,Petrol,286000.0,Kalutara,2025-01-12,No Leasing,USED,Available,Available,Available,Available,32.9
2159,NISSAN,FB15,2021,1500.0,Manual,Petrol,44000.0,Kandy,2025-01-12,No Leasing,USED,Available,Available,Available,Available,36.5
2160,NISSAN,FB15,1999,1500.0,Automatic,Petrol,286000.0,Colombo,2025-01-11,No Leasing,USED,Available,Available,Available,Available,34.8
2161,NISSAN,FB15,2002,1500.0,Automatic,Petrol,253000.0,Polonnaruwa,2025-01-11,No Leasing,USED,Available,Available,Not_Available,Available,40.15833333333333
2162,NISSAN,FB15,2003,1500.0,Automatic,Petrol,242000.0,Polonnaruwa,2025-01-11,No Leasing,USED,Available,Available,Available,Not_Available,43.34444444444444
2163,NISSAN,FB15,2003,1500.0,Automatic,Petrol,242000.0,Polonnaruwa,2025-01-09,No Leasing,USED,Available,Available,Available,Not_Available,43.34444444444444
2164,NISSAN,FB15,1999,1500.0,Automatic,Petrol,286000.0,Gampaha,2025-01-08,No Leasing,USED,Available,Available,Available,Available,35.0
2165,NISSAN,FB15,2002,1500.0,Automatic,Petrol,253000.0,Polonnaruwa,2025-01-07,No Leasing,USED,Available,Available,Not_Available,Not_Available,40.15833333333333
2166,NISSAN,FB15,2000,1500.0,Automatic,Petrol,275000.0,Chilaw,2025-01-07,No Leasing,USED,Available,Available,Available,Available,36.2
2167,NISSAN,FB15,2000,1500.0,Automatic,Petrol,275000.0,Hambantota,2025-01-07,No Leasing,USED,Available,Available,Available,Available,34.75
2168,NISSAN,FB15,2002,1500.0,Automatic,Petrol,253000.0,Maharagama,2025-01-07,No Leasing,USED,Available,Available,Not_Available,Available,43.0
2169,NISSAN,FB15,2002,1500.0,Automatic,Petrol,253000.0,Matara,2025-01-06,No Leasing,USED,Available,Available,Available,Not_Available,44.75
2170,NISSAN,FB15,1999,1500.0,Automatic,Petrol,286000.0,Kandy,2025-01-06,No Leasing,USED,Available,Available,Available,Available,34.95
2171,NISSAN,FB15,2000,1500.0,Manual,Petrol,275000.0,Kurunegala,2025-01-28,No Leasing,USED,Available,Available,Available,Available,39.0
2172,NISSAN,FB15,2003,1500.0,Automatic,Petrol,242000.0,Gampaha,2025-01-28,No Leasing,USED,Available,Available,Available,Available,44.75
2173,NISSAN,FB15,2004,1500.0,Automatic,Petrol,231000.0,Embilipitiya,2025-01-27,No Leasing,USED,Available,Available,Available,Available,39.9
2174,NISSAN,FB15,2000,1500.0,Automatic,Petrol,275000.0,Polonnaruwa,2025-01-27,No Leasing,NEW,Not_Available,Available,Available,Not_Available,37.5
2175,NISSAN,FB15,2004,1500.0,Automatic,Petrol,231000.0,Matara,2025-01-26,No Leasing,USED,Available,Available,Available,Available,44.9
2176,NISSAN,FB15,2000,1500.0,Automatic,Petrol,275000.0,Matale,2025-01-25,No Leasing,USED,Available,Available,Available,Available,35.5
2177,NISSAN,FB15,2002,1500.0,Automatic,Petrol,253000.0,Polonnaruwa,2025-01-24,No Leasing,USED,Available,Available,Available,Not_Available,40.15833333333333
2178,NISSAN,FB15,2003,1500.0,Automatic,Petrol,242000.0,Polonnaruwa,2025-01-24,No Leasing,USED,Available,Available,Not_Available,Not_Available,43.34444444444444
2179,NISSAN,FB15,2003,1300.0,Automatic,Petrol,242000.0,Eheliyagoda,2025-01-24,No Leasing,USED,Available,Available,Available,Available,41.5
2180,NISSAN,FB15,1999,1500.0,Automatic,Petrol,286000.0,Minuwangoda,2025-01-24,No Leasing,USED,Available,Available,Available,Available,36.0
2181,NISSAN,FB15,2000,1500.0,Automatic,Petrol,275000.0,Gampaha,2025-01-24,No Leasing,USED,Available,Available,Available,Available,24.25
2182,NISSAN,FB15,2005,1500.0,Automatic,Petrol,220000.0,Embilipitiya,2025-01-23,No Leasing,USED,Available,Available,Available,Available,43.5
2183,NISSAN,FB15,2000,1500.0,Manual,Petrol,275000.0,Anuradapura,2025-01-23,No Leasing,USED,Available,Available,Available,Available,33.75
2184,NISSAN,FB15,2002,1500.0,Automatic,Petrol,253000.0,Nittambuwa,2025-01-22,No Leasing,USED,Available,Available,Available,Available,24.25
2185,NISSAN,FB15,2001,1500.0,Manual,Petrol,264000.0,Welimada,2025-01-21,No Leasing,USED,Available,Available,Available,Available,54.25
2186,NISSAN,FB15,1999,1500.0,Automatic,Petrol,286000.0,Kurunegala,2025-01-21,No Leasing,USED,Available,Available,Available,Available,35.497058823529414
2187,NISSAN,FB15,2003,1500.0,Automatic,Petrol,242000.0,Marawila,2025-01-19,No Leasing,USED,Available,Available,Not_Available,Available,43.34444444444444
2188,NISSAN,FB15,2000,1500.0,Automatic,Petrol,275000.0,Gampaha,2025-01-04,No Leasing,USED,Available,Available,Available,Available,35.5
2189,NISSAN,FB15,2003,1500.0,Automatic,Petrol,242000.0,Polonnaruwa,2025-01-04,No Leasing,USED,Available,Available,Available,Not_Available,43.34444444444444
2190,NISSAN,FB15,2000,1500.0,Automatic,Petrol,275000.0,Kadawatha,2025-01-04,No Leasing,USED,Available,Available,Available,Available,35.04761904761905
2191,NISSAN,FB15,2002,1300.0,Automatic,Petrol,253000.0,Puttalam,2025-01-04,No Leasing,NEW,Available,Available,Available,Available,37.25
2192,NISSAN,FB15,2001,1300.0,Automatic,Petrol,264000.0,Hambantota,2025-01-03,No Leasing,USED,Available,Available,Available,Available,40.3
2193,NISSAN,FB15,2000,1490.0,Automatic,Petrol,275000.0,Kesbewa,2025-01-03,No Leasing,USED,Available,Available,Available,Available,35.5
2194,NISSAN,FB15,2003,1500.0,Automatic,Petrol,242000.0,Nittambuwa,2025-01-02,No Leasing,USED,Available,Available,Available,Available,41.5
2195,NISSAN,FB15,2002,1500.0,Automatic,Petrol,253000.0,Kurunegala,2024-12-31,No Leasing,USED,Available,Available,Available,Available,40.15833333333333
2196,NISSAN,FB15,2001,1500.0,Automatic,Petrol,264000.0,Kuliyapitiya,2024-12-30,No Leasing,USED,Available,Available,Available,Available,37.25
2197,NISSAN,FB15,2001,1500.0,Automatic,Petrol,264000.0,Chilaw,2024-12-29,No Leasing,USED,Available,Available,Available,Available,54.25
2198,NISSAN,FB15,1999,1500.0,Automatic,Petrol,286000.0,Kadawatha,2024-12-29,No Leasing,USED,Available,Available,Available,Available,35.0
2199,NISSAN,FB15,1999,1500.0,Automatic,Petrol,286000.0,Badulla,2024-12-29,No Leasing,USED,Available,Available,Available,Available,34.9
2200,NISSAN,FB15,1999,1500.0,Automatic,Petrol,286000.0,Chilaw,2024-12-29,No Leasing,USED,Available,Available,Available,Available,36.6
2201,NISSAN,FB15,2001,1500.0,Automatic,Petrol,264000.0,Ratnapura,2024-12-28,No Leasing,USED,Available,Available,Available,Available,34.0
2202,NISSAN,FB15,2000,1500.0,Automatic,Petrol,275000.0,Kurunegala,2024-12-28,No Leasing,USED,Available,Available,Available,Available,36.25
2203,NISSAN,FB15,1999,1500.0,Automatic,Petrol,286000.0,Kurunegala,2024-12-27,No Leasing,USED,Available,Available,Available,Available,36.5
2204,NISSAN,FB15,2000,1300.0,Automatic,Petrol,275000.0,Veyangoda,2024-12-25,No Leasing,USED,Available,Available,Available,Available,40.0
2205,NISSAN,FB15,2000,1500.0,Automatic,Petrol,275000.0,Kuliyapitiya,2024-12-24,No Leasing,USED,Available,Available,Available,Available,35.5
2206,NISSAN,FB15,2001,1490.0,Automatic,Petrol,264000.0,Kandy,2024-12-23,No Leasing,USED,Available,Available,Available,Available,54.25
2207,NISSAN,FB15,2002,1500.0,Automatic,Petrol,253000.0,Hambantota,2024-12-23,No Leasing,USED,Available,Available,Available,Available,45.0
2208,NISSAN,FB15,2003,1500.0,Automatic,Petrol,242000.0,Anuradapura,2024-12-23,Ongoing Lease,USED,Available,Available,Available,Available,45.5
2209,NISSAN,FB15,2003,1500.0,Automatic,Petrol,242000.0,Kelaniya,2024-12-23,No Leasing,USED,Available,Available,Available,Available,46.0
2210,NISSAN,FB15,2002,1490.0,Automatic,Petrol,253000.0,Ambalangoda,2024-12-22,No Leasing,USED,Available,Available,Available,Available,42.5
2211,NISSAN,FB15,2002,1300.0,Automatic,Petrol,253000.0,Jaffna,2024-12-22,No Leasing,USED,Available,Available,Available,Available,42.5
2212,NISSAN,FB15,2003,1500.0,Automatic,Petrol,242000.0,Kuliyapitiya,2024-12-20,No Leasing,USED,Available,Available,Available,Available,37.95
2213,NISSAN,FB15,2000,1500.0,Automatic,Petrol,275000.0,Kurunegala,2024-12-19,No Leasing,USED,Available,Available,Available,Available,38.0
2214,NISSAN,FB15,2002,1500.0,Automatic,Petrol,253000.0,Polonnaruwa,2024-12-18,No Leasing,USED,Available,Available,Available,Not_Available,40.15833333333333
2215,NISSAN,FB15,2000,1500.0,Automatic,Petrol,275000.0,Kandy,2024-12-18,No Leasing,USED,Available,Available,Available,Available,35.04761904761905
2216,NISSAN,FB15,2000,1500.0,Automatic,Petrol,275000.0,Kandy,2024-12-18,No Leasing,USED,Available,Available,Available,Available,35.04761904761905
2217,NISSAN,FB15,2000,1500.0,Automatic,Petrol,275000.0,Ja-Ela,2024-12-17,No Leasing,USED,Available,Available,Available,Available,35.04761904761905
2218,NISSAN,FB15,2003,1500.0,Automatic,Petrol,242000.0,Divulapitiya,2024-12-16,No Leasing,USED,Available,Available,Available,Available,44.75
2219,NISSAN,FB15,1999,1500.0,Automatic,Petrol,286000.0,Gampaha,2024-12-15,No Leasing,USED,Available,Not_Available,Available,Not_Available,35.75
2220,NISSAN,FB15,2002,1500.0,Automatic,Petrol,253000.0,Mawanella,2024-12-14,No Leasing,USED,Available,Available,Available,Available,41.5
2221,NISSAN,FB15,2001,1500.0,Automatic,Petrol,264000.0,Veyangoda,2024-12-13,No Leasing,USED,Available,Available,Available,Available,39.65
2222,NISSAN,FB15,2003,1500.0,Automatic,Petrol,242000.0,Divulapitiya,2024-12-13,No Leasing,USED,Available,Available,Not_Available,Available,44.75
2223,NISSAN,FB15,2005,1500.0,Automatic,Petrol,220000.0,Anuradapura,2024-12-13,No Leasing,USED,Available,Available,Available,Available,40.583333333333336
2224,NISSAN,FB15,2001,1500.0,Automatic,Petrol,264000.0,Kurunegala,2024-12-12,No Leasing,USED,Available,Available,Available,Available,36.5
2225,NISSAN,FB15,2003,1500.0,Automatic,Petrol,242000.0,Horana,2024-12-11,No Leasing,USED,Available,Available,Available,Available,42.5
2226,NISSAN,FB15,1999,1500.0,Automatic,Petrol,286000.0,Trincomalee,2024-12-11,No Leasing,USED,Available,Available,Available,Available,37.5
2227,NISSAN,FB15,2002,1500.0,Automatic,Petrol,253000.0,Mawanella,2024-12-10,No Leasing,USED,Available,Available,Available,Available,40.15833333333333
2228,NISSAN,FB15,2002,1500.0,Automatic,Petrol,253000.0,Polonnaruwa,2024-12-09,No Leasing,USED,Available,Available,Available,Not_Available,40.15833333333333
2229,NISSAN,FB15,2001,1500.0,Automatic,Petrol,264000.0,Pannala,2024-12-08,No Leasing,USED,Available,Available,Available,Available,38.5
2230,NISSAN,FB15,2004,1500.0,Automatic,Petrol,231000.0,Kurunegala,2024-12-08,No Leasing,USED,Available,Available,Not_Available,Available,45.25
2231,NISSAN,FB15,2001,1500.0,Manual,Petrol,264000.0,Ratnapura,2024-12-07,No Leasing,USED,Available,Available,Available,Available,37.0
2232,NISSAN,FB15,1999,1500.0,Automatic,Petrol,286000.0,Mawanella,2024-12-07,No Leasing,USED,Available,Available,Available,Available,36.8
2233,NISSAN,FB15,2001,1500.0,Automatic,Petrol,264000.0,Colombo,2024-12-07,No Leasing,USED,Available,Available,Available,Available,42.5
2234,NISSAN,FB15,2003,1490.0,Automatic,Petrol,242000.0,Batticaloa,2024-12-05,No Leasing,USED,Available,Available,Available,Available,50.0
2235,NISSAN,FB15,1999,1500.0,Automatic,Petrol,286000.0,Gampaha,2024-12-05,No Leasing,USED,Available,Available,Available,Available,35.5
2236,NISSAN,FB15,2005,1300.0,Automatic,Petrol,220000.0,Galle,2024-12-04,No Leasing,USED,Available,Available,Available,Available,39.75
2237,SUZUKI,ALTO JAPAN,2003,650.0,Automatic,Petrol,242000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Available,Available,Available,32.25
2238,SUZUKI,ALTO JAPAN,2004,650.0,Automatic,Petrol,231000.0,Mawanella,2025-02-05,No Leasing,USED,Available,Available,Available,Available,33.0
2239,SUZUKI,ALTO JAPAN,2017,650.0,Automatic,Petrol,88000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Not_Available,53.75
2240,SUZUKI,ALTO JAPAN,2003,650.0,Automatic,Petrol,242000.0,Nittambuwa,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,32.8
2241,SUZUKI,ALTO JAPAN,2003,650.0,Automatic,Petrol,242000.0,Kandy,2025-02-05,No Leasing,USED,Available,Available,Available,Available,32.75
2242,SUZUKI,ALTO JAPAN,2007,650.0,Automatic,Petrol,198000.0,Katunayake,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,36.5
2243,SUZUKI,ALTO JAPAN,2003,650.0,Manual,Petrol,242000.0,Kandy,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,32.25
2244,SUZUKI,ALTO JAPAN,2002,650.0,Automatic,Petrol,253000.0,Puttalam,2025-02-04,No Leasing,USED,Available,Available,Available,Available,27.5
2245,SUZUKI,ALTO JAPAN,2008,660.0,Automatic,Petrol,187000.0,Homagama,2025-02-04,No Leasing,USED,Available,Available,Available,Available,32.9
2246,SUZUKI,ALTO JAPAN,2003,650.0,Automatic,Petrol,242000.0,Gampaha,2025-02-04,No Leasing,USED,Available,Available,Available,Available,32.15
2247,SUZUKI,ALTO JAPAN,2004,650.0,Automatic,Petrol,231000.0,Kadawatha,2025-02-04,No Leasing,USED,Available,Available,Available,Available,32.97222222222222
2248,SUZUKI,ALTO JAPAN,2015,650.0,Automatic,Petrol,110000.0,Malabe,2025-02-04,No Leasing,USED,Available,Available,Available,Available,50.5
2249,SUZUKI,ALTO JAPAN,2016,669.0,Automatic,Hybrid,99000.0,Nittambuwa,2025-02-04,No Leasing,USED,Available,Available,Available,Available,52.54166666666667
2250,SUZUKI,ALTO JAPAN,2002,650.0,Automatic,Petrol,253000.0,Kandy,2025-02-04,No Leasing,USED,Available,Available,Available,Available,29.7
2251,SUZUKI,ALTO JAPAN,2018,660.0,Automatic,Petrol,77000.0,Ratnapura,2025-02-04,No Leasing,USED,Available,Available,Available,Available,53.05625
2252,SUZUKI,ALTO JAPAN,2003,650.0,Automatic,Petrol,242000.0,Kandy,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Available,32.25
2253,SUZUKI,ALTO JAPAN,2004,660.0,Automatic,Petrol,231000.0,Gampaha,2025-02-03,No Leasing,USED,Available,Available,Available,Available,32.97222222222222
2254,SUZUKI,ALTO JAPAN,2004,650.0,Automatic,Petrol,231000.0,Avissawella,2025-02-03,No Leasing,USED,Available,Available,Available,Available,32.75
2255,SUZUKI,ALTO JAPAN,2004,660.0,Automatic,Petrol,231000.0,Kesbewa,2025-02-03,No Leasing,USED,Available,Available,Not_Available,Available,32.5
2256,SUZUKI,ALTO JAPAN,2017,600.0,Automatic,Petrol,88000.0,Kurunegala,2025-02-03,No Leasing,USED,Available,Available,Not_Available,Available,53.575
2257,SUZUKI,ALTO JAPAN,2017,650.0,Automatic,Petrol,88000.0,Panadura,2025-02-03,No Leasing,USED,Available,Available,Available,Available,53.575
2258,SUZUKI,ALTO JAPAN,2003,650.0,Automatic,Petrol,242000.0,Kaduwela,2025-02-03,No Leasing,USED,Available,Available,Not_Available,Available,32.9
2259,SUZUKI,ALTO JAPAN,2003,650.0,Automatic,Petrol,242000.0,Kandy,2025-02-03,No Leasing,USED,Available,Available,Not_Available,Available,32.25
2260,SUZUKI,ALTO JAPAN,2017,650.0,Automatic,Petrol,88000.0,Wennappuwa,2025-02-03,No Leasing,USED,Available,Available,Available,Available,53.575
2261,SUZUKI,ALTO JAPAN,2011,650.0,Automatic,Petrol,154000.0,Negombo,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Available,38.25
2262,SUZUKI,ALTO JAPAN,2017,1000.0,Automatic,Petrol,88000.0,Colombo,2025-02-02,No Leasing,USED,Available,Available,Available,Available,53.575
2263,SUZUKI,ALTO JAPAN,2015,650.0,Automatic,Hybrid,110000.0,Gampaha,2025-02-02,No Leasing,USED,Available,Available,Available,Available,51.5
2264,SUZUKI,ALTO JAPAN,2017,650.0,Automatic,Petrol,88000.0,Homagama,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Available,49.9
2265,SUZUKI,ALTO JAPAN,2004,650.0,Automatic,Petrol,231000.0,Boralesgamuwa,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Available,32.5
2266,SUZUKI,ALTO JAPAN,2016,660.0,Automatic,Hybrid,99000.0,Nugegoda,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Not_Available,52.0
2267,SUZUKI,ALTO JAPAN,2018,650.0,Automatic,Petrol,77000.0,Colombo,2025-02-01,No Leasing,USED,Available,Available,Available,Available,52.5
2268,SUZUKI,ALTO JAPAN,1998,660.0,Manual,Petrol,297000.0,Ratnapura,2025-02-01,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.95
2269,SUZUKI,ALTO JAPAN,2016,650.0,Automatic,Petrol,99000.0,Nugegoda,2025-02-01,No Leasing,USED,Available,Available,Available,Available,53.25
2270,SUZUKI,ALTO JAPAN,2017,746.0,Automatic,Petrol,88000.0,Gampaha,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Available,53.575
2271,SUZUKI,ALTO JAPAN,2017,660.0,Automatic,Petrol,88000.0,Moratuwa,2025-02-01,No Leasing,USED,Available,Available,Available,Available,53.575
2272,SUZUKI,ALTO JAPAN,2007,650.0,Automatic,Petrol,198000.0,Malabe,2025-02-01,No Leasing,USED,Available,Available,Available,Available,36.5
2273,SUZUKI,ALTO JAPAN,2018,1000.0,Automatic,Petrol,77000.0,Malabe,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Available,54.95
